frame	location_0	location_1	location_2	rotation_euler_0	rotation_euler_1	rotation_euler_2
0	0.0	-0.009999999776482582	0.0	0.0	0.0	0.0
1	0.0	-0.009999999776482582	0.0	0.0	0.0	0.0
2	0.0	-0.009999999776482582	0.0	0.0	0.0	0.0
3	0.0	-0.009999999776482582	0.0	0.0	0.0	0.0
4	0.0	-0.009999999776482582	0.0	0.0	0.0	0.0
5	0.0	-0.009999999776482582	0.0	0.0	0.0	0.0
6	0.0	-0.009999999776482582	0.0	0.0	0.0	0.0
7	0.0	-0.009999999776482582	0.0	0.0	0.0	0.0
8	0.0	-0.009999999776482582	0.0	0.0	0.0	0.0
9	0.0	-0.009999999776482582	0.0	0.0	0.0	0.0
10	0.0	-0.009999999776482582	0.0	0.0	0.0	0.0
11	0.0	-0.009999999776482582	0.0	0.0	0.0	0.0
12	0.0	-0.009999999776482582	0.0	0.0	0.0	0.0
13	0.0	-0.009999999776482582	0.0	0.0	0.0	0.0
14	0.0	-0.009999999776482582	0.0	0.0	0.0	0.0
15	0.0	-0.009999999776482582	0.0	0.0	0.0	0.0
16	0.0	-0.009999999776482582	0.0	0.0	0.0	0.0
17	0.0	-0.009999999776482582	0.0	0.0	0.0	0.0
18	0.0	-0.009999999776482582	0.0	0.0	0.0	0.0
19	0.0	-0.009999999776482582	0.0	0.0	0.0	0.0
20	0.0	-0.009999999776482582	0.0	0.0	0.0	0.0
21	0.0	-0.009999999776482582	0.0	0.0	0.0	0.0
22	0.0	-0.009999999776482582	0.0	0.0	0.0	0.0
23	0.0	-0.009999999776482582	0.0	0.0	0.0	0.0
24	0.0	-0.009999999776482582	0.0	0.0	0.0	0.0
25	0.0	-0.009999999776482582	0.0	0.0	0.0	0.0
26	0.0	-0.009999999776482582	0.0	0.0	0.0	0.0
27	0.0	-0.009999999776482582	0.0	0.0	0.0	0.0
28	0.0	-0.009999999776482582	0.0	0.0	0.0	0.0
29	0.0	-0.009999999776482582	0.0	0.0	0.0	0.0
30	0.0	-0.009999999776482582	0.0	0.0	0.0	0.0
31	0.0	-0.009999999776482582	9.773751662578434e-05	0.0	0.0	0.0
32	0.0	-0.009999999776482582	0.0003927460056729615	0.0	0.0	0.0
33	0.0	-0.009999999776482582	0.0008867644937708974	0.0	0.0	0.0
34	0.0	-0.009999999776482582	0.0015800156397745013	0.0	0.0	0.0
35	0.0	-0.009999999776482582	0.0024708800483494997	0.0	0.0	0.0
36	0.0	-0.009999999776482582	0.0035555569920688868	0.0	0.0	0.0
37	0.0	-0.009999999776482582	0.004827725701034069	0.0	0.0	0.0
38	0.0	-0.009999999776482582	0.006278237793594599	0.0	0.0	0.0
39	0.0	-0.009999999776482582	0.00789486151188612	0.0	0.0	0.0
40	0.0	-0.009999999776482582	0.009662125259637833	0.0	0.0	0.0
41	0.0	-0.009999999776482582	0.011561287567019463	0.0	0.0	0.0
42	0.0	-0.009999999776482582	0.01357046514749527	0.0	0.0	0.0
43	0.0	-0.009999999776482582	0.01566494256258011	0.0	0.0	0.0
44	0.0	-0.009999999776482582	0.01781768724322319	0.0	0.0	0.0
45	0.0	-0.009999999776482582	0.019999999552965164	0.0	0.0	0.0
46	0.0	-0.009999999776482582	0.022182311862707138	0.0	0.0	0.0
47	0.0	-0.009999999776482582	0.02433505468070507	0.0	0.0	0.0
48	0.0	-0.009999999776482582	0.02642953395843506	0.0	0.0	0.0
49	0.0	-0.009999999776482582	0.028438709676265717	0.0	0.0	0.0
50	0.0	-0.009999999776482582	0.030337870121002197	0.0	0.0	0.0
51	0.0	-0.009999999776482582	0.03210514038801193	0.0	0.0	0.0
52	0.0	-0.009999999776482582	0.03372175991535187	0.0	0.0	0.0
53	0.0	-0.009999999776482582	0.035172272473573685	0.0	0.0	0.0
54	0.0	-0.009999999776482582	0.036444444209337234	0.0	0.0	0.0
55	0.0	-0.009999999776482582	0.037529125809669495	0.0	0.0	0.0
56	0.0	-0.009999999776482582	0.03841998800635338	0.0	0.0	0.0
57	0.0	-0.009999999776482582	0.03911323472857475	0.0	0.0	0.0
58	0.0	-0.009999999776482582	0.03960725665092468	0.0	0.0	0.0
59	0.0	-0.009999999776482582	0.03990226238965988	0.0	0.0	0.0
60	0.0	-0.009999999776482582	0.03999999910593033	0.0	0.0	0.0
61	0.0	-0.009999999776482582	0.03999999910593033	0.0	0.0	0.0
62	0.0	-0.009999999776482582	0.03999999910593033	0.0	0.0	0.0
