frame	location_0	location_1	location_2	rotation_euler_0	rotation_euler_1	rotation_euler_2
0	0.0	0.0	0.08250000327825546	0.0	-0.0	0.0
1	0.0	0.0	0.08250000327825546	0.0	-0.0	0.0
2	0.0	0.0	0.08250000327825546	0.0	-0.0	0.0
3	0.0	0.0	0.08250000327825546	0.0	-0.0	0.0
4	0.0	0.0	0.08250000327825546	0.0	-0.0	0.0
5	0.0	0.0	0.08250000327825546	0.0	-0.0	0.0
6	0.0	0.0	0.08250000327825546	0.0	-0.0	0.0
7	0.0	0.0	0.08250000327825546	0.0	-0.0	0.0
8	0.0	0.0	0.08250000327825546	0.0	-0.0	0.0
9	0.0	0.0	0.08250000327825546	0.0	-0.0	0.0
10	0.0	0.0	0.08250000327825546	0.0	-0.0	0.0
11	0.0	0.0	0.08250000327825546	0.0	-0.0	0.0
12	0.0	0.0	0.08250000327825546	0.0	-0.0	0.0
13	0.0	0.0	0.08250000327825546	0.0	-0.0	0.0
14	0.0	0.0	0.08250000327825546	0.0	-0.0	0.0
15	0.0	0.0	0.08250000327825546	0.0	-0.0	0.0
16	0.0	0.0	0.08250000327825546	0.0	-0.0	0.0
17	0.0	0.0	0.08250000327825546	0.0	-0.0	0.0
18	0.0	0.0	0.08250000327825546	0.0	-0.0	0.0
19	0.0	0.0	0.08250000327825546	0.0	-0.0	0.0
20	0.0	0.0	0.08250000327825546	0.0	-0.0	0.0
21	0.0	0.0	0.08250000327825546	0.0	-0.0	0.0
22	0.0	0.0	0.08250000327825546	0.0	-0.0	0.0
23	0.0	0.0	0.08250000327825546	0.0	-0.0	0.0
24	0.0	0.0	0.08250000327825546	0.0	-0.0	0.0
25	0.0	0.0	0.08250000327825546	0.0	-0.0	0.0
26	0.0	0.0	0.08250000327825546	0.0	-0.0	0.0
27	0.0	0.0	0.08250000327825546	0.0	-0.0	0.0
28	0.0	0.0	0.08250000327825546	0.0	-0.0	0.0
29	0.0	0.0	0.08250000327825546	0.0	-0.0	0.0
30	0.0	0.0	0.08250000327825546	0.0	-0.0	0.0
31	0.0	0.0	0.08250000327825546	0.0	-0.0	0.0009562742779962718
32	0.0	0.0	0.08250000327825546	0.0	-0.0	0.003830472705885768
33	0.0	0.0	0.08250000327825546	0.0	-0.0	0.008630188181996346
34	0.0	0.0	0.08250000327825546	0.0	-0.0	0.015362350270152092
35	0.0	0.0	0.08250000327825546	0.0	-0.0	0.024033188819885254
36	0.0	0.0	0.08250000327825546	0.0	-0.0	0.03464818745851517
37	0.0	0.0	0.08250000327825546	0.0	-0.0	0.04721204936504364
38	0.0	0.0	0.08250000327825546	0.0	-0.0	0.06172860786318779
39	0.0	0.0	0.08250000327825546	0.0	-0.0	0.07820084691047668
40	0.0	0.0	0.08250000327825546	0.0	-0.0	0.09663083404302597
41	0.0	0.0	0.08250000327825546	0.0	-0.0	0.1170196533203125
42	0.0	0.0	0.08250000327825546	0.0	-0.0	0.1393672525882721
43	0.0	0.0	0.08250000327825546	0.0	-0.0	0.16367270052433014
44	0.0	0.0	0.08250000327825546	0.0	-0.0	0.18993383646011353
45	0.0	0.0	0.08250000327825546	0.0	-0.0	0.21814721822738647
46	0.0	0.0	0.08250000327825546	0.0	-0.0	0.24830834567546844
47	0.0	0.0	0.08250000327825546	0.0	-0.0	0.28041136264801025
48	0.0	0.0	0.08250000327825546	0.0	-0.0	0.3144489824771881
49	0.0	0.0	0.08250000327825546	0.0	-0.0	0.35041266679763794
50	0.0	0.0	0.08250000327825546	0.0	-0.0	0.38829246163368225
51	0.0	0.0	0.08250000327825546	0.0	-0.0	0.4280765652656555
52	0.0	0.0	0.08250000327825546	0.0	-0.0	0.4697522222995758
53	0.0	0.0	0.08250000327825546	0.0	-0.0	0.513304591178894
54	0.0	0.0	0.08250000327825546	0.0	-0.0	0.5587173104286194
55	0.0	0.0	0.08250000327825546	0.0	-0.0	0.6059724688529968
56	0.0	0.0	0.08250000327825546	0.0	-0.0	0.6550500988960266
57	0.0	0.0	0.08250000327825546	0.0	-0.0	0.7059289216995239
58	0.0	0.0	0.08250000327825546	0.0	-0.0	0.7585854530334473
59	0.0	0.0	0.08250000327825546	0.0	-0.0	0.8129943609237671
60	0.0	0.0	0.08250000327825546	0.0	-0.0	0.869128942489624
61	0.0	0.0	0.08250000327825546	0.0	-0.0	0.9269595146179199
62	0.0	0.0	0.08250000327825546	0.0	-0.0	0.9864554405212402
63	0.0	0.0	0.08250000327825546	0.0	-0.0	1.047583818435669
64	0.0	0.0	0.08250000327825546	0.0	-0.0	1.1103094816207886
65	0.0	0.0	0.08250000327825546	0.0	-0.0	1.174595594406128
66	0.0	0.0	0.08250000327825546	0.0	-0.0	1.240403175354004
67	0.0	0.0	0.08250000327825546	0.0	-0.0	1.3076908588409424
68	0.0	0.0	0.08250000327825546	0.0	-0.0	1.3764159679412842
69	0.0	0.0	0.08250000327825546	0.0	-0.0	1.446533203125
70	0.0	0.0	0.08250000327825546	0.0	-0.0	1.517995834350586
71	0.0	0.0	0.08250000327825546	0.0	-0.0	1.590754508972168
72	0.0	0.0	0.08250000327825546	0.0	-0.0	1.664758324623108
73	0.0	0.0	0.08250000327825546	0.0	-0.0	1.7399547100067139
74	0.0	0.0	0.08250000327825546	0.0	-0.0	1.8162888288497925
75	0.0	0.0	0.08250000327825546	0.0	-0.0	1.8937042951583862
76	0.0	0.0	0.08250000327825546	0.0	-0.0	1.972142219543457
77	0.0	0.0	0.08250000327825546	0.0	-0.0	2.0515432357788086
78	0.0	0.0	0.08250000327825546	0.0	-0.0	2.131845712661743
79	0.0	0.0	0.08250000327825546	0.0	-0.0	2.212986946105957
80	0.0	0.0	0.08250000327825546	0.0	-0.0	2.2949016094207764
81	0.0	0.0	0.08250000327825546	0.0	-0.0	2.3775241374969482
82	0.0	0.0	0.08250000327825546	0.0	-0.0	2.460787534713745
83	0.0	0.0	0.08250000327825546	0.0	-0.0	2.544624090194702
84	0.0	0.0	0.08250000327825546	0.0	-0.0	2.6289641857147217
85	0.0	0.0	0.08250000327825546	0.0	-0.0	2.7137367725372314
86	0.0	0.0	0.08250000327825546	0.0	-0.0	2.7988715171813965
87	0.0	0.0	0.08250000327825546	0.0	-0.0	2.8842971324920654
88	0.0	0.0	0.08250000327825546	0.0	-0.0	2.9699409008026123
89	0.0	0.0	0.08250000327825546	0.0	-0.0	3.0557308197021484
90	0.0	0.0	0.08250000327825546	0.0	-0.0	3.1415913105010986
91	0.0	0.0	0.08250000327825546	0.0	0.0	-3.05572772026062
92	0.0	0.0	0.08250000327825546	0.0	0.0	-2.9699389934539795
93	0.0	0.0	0.08250000327825546	0.0	0.0	-2.8842949867248535
94	0.0	0.0	0.08250000327825546	0.0	0.0	-2.7988688945770264
95	0.0	0.0	0.08250000327825546	0.0	0.0	-2.7137339115142822
96	0.0	0.0	0.08250000327825546	0.0	0.0	-2.6289610862731934
97	0.0	0.0	0.08250000327825546	0.0	0.0	-2.544621229171753
98	0.0	0.0	0.08250000327825546	0.0	0.0	-2.4607858657836914
99	0.0	0.0	0.08250000327825546	0.0	0.0	-2.3775217533111572
100	0.0	0.0	0.08250000327825546	0.0	0.0	-2.294898748397827
101	0.0	0.0	0.08250000327825546	0.0	0.0	-2.2129833698272705
102	0.0	0.0	0.08250000327825546	0.0	0.0	-2.131842851638794
103	0.0	0.0	0.08250000327825546	0.0	0.0	-2.0515408515930176
104	0.0	0.0	0.08250000327825546	0.0	0.0	-1.9721397161483765
105	0.0	0.0	0.08250000327825546	0.0	0.0	-1.8937008380889893
106	0.0	0.0	0.08250000327825546	0.0	0.0	-1.816286325454712
107	0.0	0.0	0.08250000327825546	0.0	0.0	-1.7399518489837646
108	0.0	0.0	0.08250000327825546	0.0	0.0	-1.6647557020187378
109	0.0	0.0	0.08250000327825546	0.0	0.0	-1.590752124786377
110	0.0	0.0	0.08250000327825546	0.0	0.0	-1.5179928541183472
111	0.0	0.0	0.08250000327825546	0.0	0.0	-1.4465301036834717
112	0.0	0.0	0.08250000327825546	0.0	0.0	-1.3764135837554932
113	0.0	0.0	0.08250000327825546	0.0	0.0	-1.3076879978179932
114	0.0	0.0	0.08250000327825546	0.0	0.0	-1.2404005527496338
115	0.0	0.0	0.08250000327825546	0.0	0.0	-1.1745933294296265
116	0.0	0.0	0.08250000327825546	0.0	0.0	-1.1103065013885498
117	0.0	0.0	0.08250000327825546	0.0	0.0	-1.0475820302963257
118	0.0	0.0	0.08250000327825546	0.0	0.0	-0.9864528775215149
119	0.0	0.0	0.08250000327825546	0.0	0.0	-0.9269565343856812
120	0.0	0.0	0.08250000327825546	0.0	0.0	-0.8691261410713196
121	0.0	0.0	0.08250000327825546	0.0	0.0	-0.8129919171333313
122	0.0	0.0	0.08250000327825546	0.0	0.0	-0.7585830092430115
123	0.0	0.0	0.08250000327825546	0.0	0.0	-0.7059267163276672
124	0.0	0.0	0.08250000327825546	0.0	0.0	-0.6550472974777222
125	0.0	0.0	0.08250000327825546	0.0	0.0	-0.605969250202179
126	0.0	0.0	0.08250000327825546	0.0	0.0	-0.5587146878242493
127	0.0	0.0	0.08250000327825546	0.0	0.0	-0.5133021473884583
128	0.0	0.0	0.08250000327825546	0.0	0.0	-0.4697493016719818
129	0.0	0.0	0.08250000327825546	0.0	0.0	-0.4280732274055481
130	0.0	0.0	0.08250000327825546	0.0	0.0	-0.3882902264595032
131	0.0	0.0	0.08250000327825546	0.0	0.0	-0.35041025280952454
132	0.0	0.0	0.08250000327825546	0.0	0.0	-0.3144458532333374
133	0.0	0.0	0.08250000327825546	0.0	0.0	-0.2804092466831207
134	0.0	0.0	0.08250000327825546	0.0	0.0	-0.24830561876296997
135	0.0	0.0	0.08250000327825546	0.0	0.0	-0.2181447148323059
136	0.0	0.0	0.08250000327825546	0.0	0.0	-0.1899312287569046
137	0.0	0.0	0.08250000327825546	0.0	0.0	-0.1636698842048645
138	0.0	0.0	0.08250000327825546	0.0	0.0	-0.13936549425125122
139	0.0	0.0	0.08250000327825546	0.0	0.0	-0.11701709032058716
140	0.0	0.0	0.08250000327825546	0.0	0.0	-0.09662755578756332
141	0.0	0.0	0.08250000327825546	0.0	0.0	-0.07819777727127075
142	0.0	0.0	0.08250000327825546	0.0	0.0	-0.0617259182035923
143	0.0	0.0	0.08250000327825546	0.0	0.0	-0.04720908775925636
144	0.0	0.0	0.08250000327825546	0.0	0.0	-0.03464633598923683
145	0.0	0.0	0.08250000327825546	0.0	0.0	-0.024030035361647606
146	0.0	0.0	0.08250000327825546	0.0	0.0	-0.015360180288553238
147	0.0	0.0	0.08250000327825546	0.0	0.0	-0.00862819328904152
148	0.0	0.0	0.08250000327825546	0.0	0.0	-0.0038283506873995066
149	0.0	0.0	0.08250000327825546	0.0	0.0	-0.0009530226816423237
150	0.0	0.0	0.08250000327825546	0.0	-0.0	2.559031372584286e-06
151	0.0	0.0	0.08250000327825546	0.0	-0.0	2.559031372584286e-06
152	0.0	0.0	0.08250000327825546	0.0	-0.0	2.559031372584286e-06
153	0.0	0.0	0.08250000327825546	0.0	-0.0	2.559031372584286e-06
154	0.0	0.0	0.08250000327825546	0.0	-0.0	2.559031372584286e-06
155	0.0	0.0	0.08250000327825546	0.0	-0.0	2.559031372584286e-06
156	0.0	0.0	0.08250000327825546	0.0	-0.0	2.559031372584286e-06
157	0.0	0.0	0.08250000327825546	0.0	-0.0	2.559031372584286e-06
158	0.0	0.0	0.08250000327825546	0.0	-0.0	2.559031372584286e-06
159	0.0	0.0	0.08250000327825546	0.0	-0.0	2.559031372584286e-06
160	0.0	0.0	0.08250000327825546	0.0	-0.0	2.559031372584286e-06
161	0.0	0.0	0.08250000327825546	0.0	-0.0	2.559031372584286e-06
162	0.0	0.0	0.08250000327825546	0.0	-0.0	2.559031372584286e-06
163	0.0	0.0	0.08250000327825546	0.0	-0.0	2.559031372584286e-06
164	0.0	0.0	0.08250000327825546	0.0	-0.0	2.559031372584286e-06
165	0.0	0.0	0.08250000327825546	0.0	-0.0	2.559031372584286e-06
166	0.0	0.0	0.08250000327825546	0.0	-0.0	2.559031372584286e-06
167	0.0	0.0	0.08250000327825546	0.0	-0.0	2.559031372584286e-06
168	0.0	0.0	0.08250000327825546	0.0	-0.0	2.559031372584286e-06
169	0.0	0.0	0.08250000327825546	0.0	-0.0	2.559031372584286e-06
170	0.0	0.0	0.08250000327825546	0.0	-0.0	2.559031372584286e-06
171	0.0	0.0	0.08250000327825546	0.0	-0.0	2.559031372584286e-06
172	0.0	0.0	0.08250000327825546	0.0	-0.0	2.559031372584286e-06
173	0.0	0.0	0.08250000327825546	0.0	-0.0	2.559031372584286e-06
174	0.0	0.0	0.08250000327825546	0.0	-0.0	2.559031372584286e-06
175	0.0	0.0	0.08250000327825546	0.0	-0.0	2.559031372584286e-06
176	0.0	0.0	0.08250000327825546	0.0	-0.0	2.559031372584286e-06
177	0.0	0.0	0.08250000327825546	0.0	-0.0	2.559031372584286e-06
178	0.0	0.0	0.08250000327825546	0.0	-0.0	2.559031372584286e-06
179	0.0	0.0	0.08250000327825546	0.0	-0.0	2.559031372584286e-06
180	0.0	0.0	0.08250000327825546	0.0	-0.0	2.559031372584286e-06
