frame	location_0	location_1	location_2	rotation_euler_0	rotation_euler_1	rotation_euler_2
0	0.0	0.07999999821186066	0.058729998767375946	0.0	-0.0	0.0
1	0.0	0.07999999821186066	0.058729998767375946	0.0	-0.0	0.0
2	0.0	0.07999999821186066	0.058729998767375946	0.0	-0.0	0.0
3	0.0	0.07999999821186066	0.058729998767375946	0.0	-0.0	0.0
4	0.0	0.07999999821186066	0.058729998767375946	0.0	-0.0	0.0
5	0.0	0.07999999821186066	0.058729998767375946	0.0	-0.0	0.0
6	0.0	0.07999999821186066	0.058729998767375946	0.0	-0.0	0.0
7	0.0	0.07999999821186066	0.058729998767375946	0.0	-0.0	0.0
8	0.0	0.07999999821186066	0.058729998767375946	0.0	-0.0	0.0
9	0.0	0.07999999821186066	0.058729998767375946	0.0	-0.0	0.0
10	0.0	0.07999999821186066	0.058729998767375946	0.0	-0.0	0.0
11	0.0	0.07999999821186066	0.058729998767375946	0.0	-0.0	0.0
12	0.0	0.07999999821186066	0.058729998767375946	0.0	-0.0	0.0
13	0.0	0.07999999821186066	0.058729998767375946	0.0	-0.0	0.0
14	0.0	0.07999999821186066	0.058729998767375946	0.0	-0.0	0.0
15	0.0	0.07999999821186066	0.058729998767375946	0.0	-0.0	0.0
16	0.0	0.07999999821186066	0.058729998767375946	0.0	-0.0	0.0
17	0.0	0.07999999821186066	0.058729998767375946	0.0	-0.0	0.0
18	0.0	0.07999999821186066	0.058729998767375946	0.0	-0.0	0.0
19	0.0	0.07999999821186066	0.058729998767375946	0.0	-0.0	0.0
20	0.0	0.07999999821186066	0.058729998767375946	0.0	-0.0	0.0
21	0.0	0.07999999821186066	0.058729998767375946	0.0	-0.0	0.0
22	0.0	0.07999999821186066	0.058729998767375946	0.0	-0.0	0.0
23	0.0	0.07999999821186066	0.058729998767375946	0.0	-0.0	0.0
24	0.0	0.07999999821186066	0.058729998767375946	0.0	-0.0	0.0
25	0.0	0.07999999821186066	0.058729998767375946	0.0	-0.0	0.0
26	0.0	0.07999999821186066	0.058729998767375946	0.0	-0.0	0.0
27	0.0	0.07999999821186066	0.058729998767375946	0.0	-0.0	0.0
28	0.0	0.07999999821186066	0.058729998767375946	0.0	-0.0	0.0
29	0.0	0.07999999821186066	0.058729998767375946	0.0	-0.0	0.0
30	0.0	0.07999999821186066	0.058729998767375946	0.0	-0.0	0.0
31	0.0	0.07980452477931976	0.058729998767375946	0.0	-0.0	0.0
32	0.0	0.07921450585126877	0.058729998767375946	0.0	-0.0	0.0
33	0.0	0.0782264694571495	0.058729998767375946	0.0	-0.0	0.0
34	0.0	0.07683996856212616	0.058729998767375946	0.0	-0.0	0.0
35	0.0	0.0750582292675972	0.058729998767375946	0.0	-0.0	0.0
36	0.0	0.07288887351751328	0.058729998767375946	0.0	-0.0	0.0
37	0.0	0.07034454494714737	0.058729998767375946	0.0	-0.0	0.0
38	0.0	0.06744351983070374	0.058729998767375946	0.0	-0.0	0.0
39	0.0	0.06421026587486267	0.058729998767375946	0.0	-0.0	0.0
40	0.0	0.060675740242004395	0.058729998767375946	0.0	-0.0	0.0
41	0.0	0.056877415627241135	0.058729998767375946	0.0	-0.0	0.0
42	0.0	0.05285906419157982	0.058729998767375946	0.0	-0.0	0.0
43	0.0	0.04867010563611984	0.058729998767375946	0.0	-0.0	0.0
44	0.0	0.04436462000012398	0.058729998767375946	0.0	-0.0	0.0
45	0.0	0.03999999910593033	0.058729998767375946	0.0	-0.0	0.0
46	0.0	0.03563537448644638	0.058729998767375946	0.0	-0.0	0.0
47	0.0	0.031329892575740814	0.058729998767375946	0.0	-0.0	0.0
48	0.0	0.02714093029499054	0.058729998767375946	0.0	-0.0	0.0
49	0.0	0.023122582584619522	0.058729998767375946	0.0	-0.0	0.0
50	0.0	0.01932426542043686	0.058729998767375946	0.0	-0.0	0.0
51	0.0	0.015789728611707687	0.058729998767375946	0.0	-0.0	0.0
52	0.0	0.012556478381156921	0.058729998767375946	0.0	-0.0	0.0
53	0.0	0.009655460715293884	0.058729998767375946	0.0	-0.0	0.0
54	0.0	0.007111117243766785	0.058729998767375946	0.0	-0.0	0.0
55	0.0	0.004941761493682861	0.058729998767375946	0.0	-0.0	0.0
56	0.0	0.003160037100315094	0.058729998767375946	0.0	-0.0	0.0
57	0.0	0.0017735287547111511	0.058729998767375946	0.0	-0.0	0.0
58	0.0	0.0007854849100112915	0.058729998767375946	0.0	-0.0	0.0
59	0.0	0.00019547343254089355	0.058729998767375946	0.0	-0.0	0.0
60	0.0	0.0	0.058729998767375946	0.0	-0.0	0.0
61	0.0	0.0	0.058729998767375946	0.0	-0.0	0.0
62	0.0	0.0	0.058729998767375946	0.0	-0.0	0.0
63	0.0	0.0	0.058729998767375946	0.0	-0.0	0.0
64	0.0	0.0	0.058729998767375946	0.0	-0.0	0.0
65	0.0	0.0	0.058729998767375946	0.0	-0.0	0.0
66	0.0	0.0	0.058729998767375946	0.0	-0.0	0.0
67	0.0	0.0	0.058729998767375946	0.0	-0.0	0.0
68	0.0	0.0	0.058729998767375946	0.0	-0.0	0.0
69	0.0	0.0	0.058729998767375946	0.0	-0.0	0.0
70	0.0	0.0	0.058729998767375946	0.0	-0.0	0.0
71	0.0	0.0	0.058729998767375946	0.0	-0.0	0.0
72	0.0	0.0	0.058729998767375946	0.0	-0.0	0.0
73	0.0	0.0	0.058729998767375946	0.0	-0.0	0.0
74	0.0	0.0	0.058729998767375946	0.0	-0.0	0.0
75	0.0	0.0	0.058729998767375946	0.0	-0.0	0.0
76	0.0	0.0	0.058729998767375946	0.0	-0.0	0.0
77	0.0	0.0	0.058729998767375946	0.0	-0.0	0.0
78	0.0	0.0	0.058729998767375946	0.0	-0.0	0.0
79	0.0	0.0	0.058729998767375946	0.0	-0.0	0.0
80	0.0	0.0	0.058729998767375946	0.0	-0.0	0.0
81	0.0	0.0	0.058729998767375946	0.0	-0.0	0.0
82	0.0	0.0	0.058729998767375946	0.0	-0.0	0.0
83	0.0	0.0	0.058729998767375946	0.0	-0.0	0.0
84	0.0	0.0	0.058729998767375946	0.0	-0.0	0.0
85	0.0	0.0	0.058729998767375946	0.0	-0.0	0.0
86	0.0	0.0	0.058729998767375946	0.0	-0.0	0.0
87	0.0	0.0	0.058729998767375946	0.0	-0.0	0.0
88	0.0	0.0	0.058729998767375946	0.0	-0.0	0.0
89	0.0	0.0	0.058729998767375946	0.0	-0.0	0.0
90	0.0	0.0	0.058729998767375946	0.0	-0.0	0.0
